Nome abreviado do estrato;Código do estrato;Nome do Município;Código do Município
Noroeste do Rio Grande do Sul;4352;São José do Ouro;4318606
Noroeste do Rio Grande do Sul;4352;São Pedro das Missões;4319364
Noroeste do Rio Grande do Sul;4352;São Valentim;4319703
Noroeste do Rio Grande do Sul;4352;Sarandi;4320107
Noroeste do Rio Grande do Sul;4352;Seberi;4320206
Noroeste do Rio Grande do Sul;4352;Selbach;4320305
Noroeste do Rio Grande do Sul;4352;Sertão;4320503
Noroeste do Rio Grande do Sul;4352;Severiano de Almeida;4320602
Noroeste do Rio Grande do Sul;4352;Soledade;4320800
Noroeste do Rio Grande do Sul;4352;Tapejara;4320909
Noroeste do Rio Grande do Sul;4352;Tapera;4321006
Noroeste do Rio Grande do Sul;4352;Taquaruçu do Sul;4321329
Noroeste do Rio Grande do Sul;4352;Tio Hugo;4321469
Noroeste do Rio Grande do Sul;4352;Três Arroios;4321634
Noroeste do Rio Grande do Sul;4352;Três Palmeiras;4321857
Noroeste do Rio Grande do Sul;4352;Trindade do Sul;4321956
Noroeste do Rio Grande do Sul;4352;Tunas;4322152
Noroeste do Rio Grande do Sul;4352;Tupanci do Sul;4322186
Noroeste do Rio Grande do Sul;4352;Vanini;4322558
Noroeste do Rio Grande do Sul;4352;Viadutos;4322905
Noroeste do Rio Grande do Sul;4352;Vicente Dutra;4323101
Noroeste do Rio Grande do Sul;4352;Victor Graeff;4323200
Noroeste do Rio Grande do Sul;4352;Vila Lângaro;4323358
Noroeste do Rio Grande do Sul;4352;Vila Maria;4323408
Noroeste do Rio Grande do Sul;4352;Vista Alegre;4323507
Norte Central e Norte Pioneiro do Paraná;4155;Abatiá;4100103
Norte Central e Norte Pioneiro do Paraná;4155;Alvorada do Sul;4100806
Norte Central e Norte Pioneiro do Paraná;4155;Andirá;4101101
Norte Central e Norte Pioneiro do Paraná;4155;Apucarana;4101408
Norte Central e Norte Pioneiro do Paraná;4155;Arapongas;4101507
Norte Central e Norte Pioneiro do Paraná;4155;Arapuã;4101655
Norte Central e Norte Pioneiro do Paraná;4155;Ariranha do Ivaí;4101853
Norte Central e Norte Pioneiro do Paraná;4155;Assaí;4101903
Norte Central e Norte Pioneiro do Paraná;4155;Bandeirantes;4102406
Norte Central e Norte Pioneiro do Paraná;4155;Barra do Jacaré;4102703
Norte Central e Norte Pioneiro do Paraná;4155;Bela Vista do Paraíso;4102802
Norte Central e Norte Pioneiro do Paraná;4155;Bom Sucesso;4103206
Norte Central e Norte Pioneiro do Paraná;4155;Borrazópolis;4103305
Norte Central e Norte Pioneiro do Paraná;4155;Califórnia;4103503
Norte Central e Norte Pioneiro do Paraná;4155;Cambará;4103602
Norte Central e Norte Pioneiro do Paraná;4155;Cambé;4103701
Norte Central e Norte Pioneiro do Paraná;4155;Cambira;4103800
Norte Central e Norte Pioneiro do Paraná;4155;Cândido de Abreu;4104402
Norte Central e Norte Pioneiro do Paraná;4155;Carlópolis;4104709
Norte Central e Norte Pioneiro do Paraná;4155;Congonhinhas;4106001
Norte Central e Norte Pioneiro do Paraná;4155;Conselheiro Mairinck;4106100
Norte Central e Norte Pioneiro do Paraná;4155;Cornélio Procópio;4106407
Norte Central e Norte Pioneiro do Paraná;4155;Cruzmaltina;4106852
Norte Central e Norte Pioneiro do Paraná;4155;Curiúva;4107009
Norte Central e Norte Pioneiro do Paraná;4155;Faxinal;4107603
Norte Central e Norte Pioneiro do Paraná;4155;Figueira;4107751
Norte Central e Norte Pioneiro do Paraná;4155;Florestópolis;4108007
Norte Central e Norte Pioneiro do Paraná;4155;Godoy Moreira;4108551
Norte Central e Norte Pioneiro do Paraná;4155;Grandes Rios;4108700
Norte Central e Norte Pioneiro do Paraná;4155;Guapirama;4109005
Norte Central e Norte Pioneiro do Paraná;4155;Ibaiti;4109708
Norte Central e Norte Pioneiro do Paraná;4155;Ibiporã;4109807
Norte Central e Norte Pioneiro do Paraná;4155;Itambaracá;4111001
Norte Central e Norte Pioneiro do Paraná;4155;Ivaiporã;4111506
Norte Central e Norte Pioneiro do Paraná;4155;Jaboti;4111704
Norte Central e Norte Pioneiro do Paraná;4155;Jacarezinho;4111803
Norte Central e Norte Pioneiro do Paraná;4155;Jandaia do Sul;4112108
Norte Central e Norte Pioneiro do Paraná;4155;Japira;4112306
Norte Central e Norte Pioneiro do Paraná;4155;Jardim Alegre;4112504
Norte Central e Norte Pioneiro do Paraná;4155;Jataizinho;4112702
Norte Central e Norte Pioneiro do Paraná;4155;Joaquim Távora;4112801
Norte Central e Norte Pioneiro do Paraná;4155;Jundiaí do Sul;4112900
Norte Central e Norte Pioneiro do Paraná;4155;Kaloré;4113106
Norte Central e Norte Pioneiro do Paraná;4155;Leópolis;4113403
Norte Central e Norte Pioneiro do Paraná;4155;Lidianópolis;4113429
Norte Central e Norte Pioneiro do Paraná;4155;Londrina;4113700
Norte Central e Norte Pioneiro do Paraná;4155;Lunardelli;4113759
Norte Central e Norte Pioneiro do Paraná;4155;Manoel Ribas;4114500
Norte Central e Norte Pioneiro do Paraná;4155;Marilândia do Sul;4114906
Norte Central e Norte Pioneiro do Paraná;4155;Marumbi;4115507
Norte Central e Norte Pioneiro do Paraná;4155;Mauá da Serra;4115754
Norte Central e Norte Pioneiro do Paraná;4155;Miraselva;4116000
Norte Central e Norte Pioneiro do Paraná;4155;Nova América da Colina;4116604
Norte Central e Norte Pioneiro do Paraná;4155;Nova Fátima;4117008
Norte Central e Norte Pioneiro do Paraná;4155;Nova Santa Bárbara;4117214
Norte Central e Norte Pioneiro do Paraná;4155;Nova Tebas;4117271
Norte Central e Norte Pioneiro do Paraná;4155;Novo Itacolomi;4117297
Norte Central e Norte Pioneiro do Paraná;4155;Pinhalão;4119202
Norte Central e Norte Pioneiro do Paraná;4155;Pitangueiras;4119657
Norte Central e Norte Pioneiro do Paraná;4155;Porecatu;4120002
Norte Central e Norte Pioneiro do Paraná;4155;Prado Ferreira;4120333
Norte Central e Norte Pioneiro do Paraná;4155;Primeiro de Maio;4120507
Norte Central e Norte Pioneiro do Paraná;4155;Quatiguá;4120705
Norte Central e Norte Pioneiro do Paraná;4155;Rancho Alegre;4121307
Norte Central e Norte Pioneiro do Paraná;4155;Ribeirão Claro;4121802
Norte Central e Norte Pioneiro do Paraná;4155;Ribeirão do Pinhal;4121901
Norte Central e Norte Pioneiro do Paraná;4155;Rio Bom;4122107
Norte Central e Norte Pioneiro do Paraná;4155;Rio Branco do Ivaí;4122172
Norte Central e Norte Pioneiro do Paraná;4155;Rolândia;4122404
Norte Central e Norte Pioneiro do Paraná;4155;Rosário do Ivaí;4122651
Norte Central e Norte Pioneiro do Paraná;4155;Sabáudia;4122701
Norte Central e Norte Pioneiro do Paraná;4155;Salto do Itararé;4122909
Norte Central e Norte Pioneiro do Paraná;4155;Santa Amélia;4123105
Norte Central e Norte Pioneiro do Paraná;4155;Santa Cecília do Pavão;4123204
Norte Central e Norte Pioneiro do Paraná;4155;Santa Mariana;4123907
Norte Central e Norte Pioneiro do Paraná;4155;Santana do Itararé;4124004
Norte Central e Norte Pioneiro do Paraná;4155;Santo Antônio da Platina;4124103
Norte Central e Norte Pioneiro do Paraná;4155;Santo Antônio do Paraíso;4124301
Norte Central e Norte Pioneiro do Paraná;4155;São Jerônimo da Serra;4124707
Norte Central e Norte Pioneiro do Paraná;4155;São João do Ivaí;4125001
Norte Central e Norte Pioneiro do Paraná;4155;São José da Boa Vista;4125407
Norte Central e Norte Pioneiro do Paraná;4155;São Pedro do Ivaí;4125803
Norte Central e Norte Pioneiro do Paraná;4155;São Sebastião da Amoreira;4126009
Norte Central e Norte Pioneiro do Paraná;4155;Sapopema;4126207
Norte Central e Norte Pioneiro do Paraná;4155;Sertaneja;4126405
Norte Central e Norte Pioneiro do Paraná;4155;Sertanópolis;4126504
Norte Central e Norte Pioneiro do Paraná;4155;Siqueira Campos;4126603
Norte Central e Norte Pioneiro do Paraná;4155;Tamarana;4126678
Norte Central e Norte Pioneiro do Paraná;4155;Tomazina;4127809
Norte Central e Norte Pioneiro do Paraná;4155;Uraí;4128401
Norte Central e Norte Pioneiro do Paraná;4155;Wenceslau Braz;4128500
Norte de Goiás;5251;Alto Horizonte;5200555
Norte de Goiás;5251;Alto Paraíso de Goiás;5200605
Norte de Goiás;5251;Alvorada do Norte;5200803
Norte de Goiás;5251;Amaralina;5200829
Norte de Goiás;5251;Bonópolis;5203575
Norte de Goiás;5251;Buritinópolis;5203962
Norte de Goiás;5251;Campinaçu;5204656
Norte de Goiás;5251;Campinorte;5204706
Norte de Goiás;5251;Campos Belos;5204904
Norte de Goiás;5251;Campos Verdes;5204953
Norte de Goiás;5251;Cavalcante;5205307
Norte de Goiás;5251;Colinas do Sul;5205521
Norte de Goiás;5251;Crixás;5206404
Norte de Goiás;5251;Damianópolis;5206701
Norte de Goiás;5251;Estrela do Norte;5207501
Norte de Goiás;5251;Flores de Goiás;5207907
Norte de Goiás;5251;Formoso;5208103
Norte de Goiás;5251;Divinópolis de Goiás;5208301
Norte de Goiás;5251;Guarani de Goiás;5209408
Norte de Goiás;5251;Iaciara;5209903
Norte de Goiás;5251;Mambaí;5212709
Norte de Goiás;5251;Mara Rosa;5212808
Norte de Goiás;5251;Minaçu;5213087
Norte de Goiás;5251;Monte Alegre de Goiás;5213509
Norte de Goiás;5251;Montividiu do Norte;5213772
Norte de Goiás;5251;Mozarlândia;5214002
Norte de Goiás;5251;Mundo Novo;5214051
Norte de Goiás;5251;Mutunópolis;5214101
Norte de Goiás;5251;Niquelândia;5214606
Norte de Goiás;5251;Nova Crixás;5214838
Norte de Goiás;5251;Nova Iguaçu de Goiás;5214879
Norte de Goiás;5251;Nova Roma;5214903
Norte de Goiás;5251;Novo Planalto;5215256
Norte de Goiás;5251;Porangatu;5218003
Norte de Goiás;5251;Posse;5218300
Norte de Goiás;5251;Santa Tereza de Goiás;5219605
Norte de Goiás;5251;Santa Terezinha de Goiás;5219704
Norte de Goiás;5251;São Domingos;5219803
Norte de Goiás;5251;São João d'Aliança;5220009
Norte de Goiás;5251;São Miguel do Araguaia;5220207
Norte de Goiás;5251;Simolândia;5220686
Norte de Goiás;5251;Sítio d'Abadia;5220702
Norte de Goiás;5251;Teresina de Goiás;5221080
Norte de Goiás;5251;Trombas;5221452
Norte de Goiás;5251;Uirapuru;5221577
Norte de Goiás;5251;Uruaçu;5221601
Norte de Minas Gerais;3154;Águas Formosas;3100906
Norte de Minas Gerais;3154;Águas Vermelhas;3101003
Norte de Minas Gerais;3154;Almenara;3101706
Norte de Minas Gerais;3154;Cachoeira de Pajeú;3102704
Norte de Minas Gerais;3154;Angelândia;3102852
Norte de Minas Gerais;3154;Araçuaí;3103405
Norte de Minas Gerais;3154;Aricanduva;3104452
Norte de Minas Gerais;3154;Arinos;3104502
Norte de Minas Gerais;3154;Ataléia;3104700
Norte de Minas Gerais;3154;Bandeira;3105202
Norte de Minas Gerais;3154;Berilo;3106507
Norte de Minas Gerais;3154;Bertópolis;3106606
Norte de Minas Gerais;3154;Berizal;3106655
Norte de Minas Gerais;3154;Bocaiúva;3107307
Norte de Minas Gerais;3154;Bonfinópolis de Minas;3108206
Norte de Minas Gerais;3154;Bonito de Minas;3108255
Norte de Minas Gerais;3154;Botumirim;3108503
Norte de Minas Gerais;3154;Brasília de Minas;3108602
Norte de Minas Gerais;3154;Buritizeiro;3109402
Norte de Minas Gerais;3154;Cabeceira Grande;3109451
Norte de Minas Gerais;3154;Campo Azul;3111150
Norte de Minas Gerais;3154;Capelinha;3112307
Norte de Minas Gerais;3154;Capitão Enéas;3112703
Norte de Minas Gerais;3154;Caraí;3113008
Norte de Minas Gerais;3154;Carbonita;3113503
Norte de Minas Gerais;3154;Carlos Chagas;3113701
Norte de Minas Gerais;3154;Catuji;3115458
Norte de Minas Gerais;3154;Catuti;3115474
Norte de Minas Gerais;3154;Chapada do Norte;3116100
Norte de Minas Gerais;3154;Chapada Gaúcha;3116159
Norte de Minas Gerais;3154;Claro dos Poções;3116506
Norte de Minas Gerais;3154;Comercinho;3117009
Norte de Minas Gerais;3154;Cônego Marinho;3117836
Norte de Minas Gerais;3154;Coração de Jesus;3118809
Norte de Minas Gerais;3154;Coronel Murta;3119500
Norte de Minas Gerais;3154;Couto de Magalhães de Minas;3120102
Norte de Minas Gerais;3154;Crisólita;3120151
Norte de Minas Gerais;3154;Cristália;3120300
Norte de Minas Gerais;3154;Curral de Dentro;3120870
Norte de Minas Gerais;3154;Datas;3121001
Norte de Minas Gerais;3154;Diamantina;3121605
Norte de Minas Gerais;3154;Divisa Alegre;3122355
Norte de Minas Gerais;3154;Divisópolis;3122454
Norte de Minas Gerais;3154;Dom Bosco;3122470
Norte de Minas Gerais;3154;Engenheiro Navarro;3123809
Norte de Minas Gerais;3154;Espinosa;3124302
Norte de Minas Gerais;3154;Felício dos Santos;3125408
Norte de Minas Gerais;3154;São Gonçalo do Rio Preto;3125507
Norte de Minas Gerais;3154;Felisburgo;3125606
Norte de Minas Gerais;3154;Formoso;3126208
Norte de Minas Gerais;3154;Francisco Badaró;3126505
Norte de Minas Gerais;3154;Francisco Dumont;3126604
Norte de Minas Gerais;3154;Francisco Sá;3126703
Norte de Minas Gerais;3154;Franciscópolis;3126752
Norte de Minas Gerais;3154;Frei Gaspar;3126802
Norte de Minas Gerais;3154;Fronteira dos Vales;3127057
Norte de Minas Gerais;3154;Fruta de Leite;3127073
Norte de Minas Gerais;3154;Gameleiras;3127339
Norte de Minas Gerais;3154;Glaucilândia;3127354
Norte de Minas Gerais;3154;Gouveia;3127602
Norte de Minas Gerais;3154;Grão Mogol;3127800
Norte de Minas Gerais;3154;Guaraciama;3128253
Norte de Minas Gerais;3154;Ibiaí;3129608
Norte de Minas Gerais;3154;Ibiracatu;3129657
Norte de Minas Gerais;3154;Icaraí de Minas;3130051
Norte de Minas Gerais;3154;Indaiabira;3130655
Norte de Minas Gerais;3154;Itacambira;3132008
Norte de Minas Gerais;3154;Itacarambi;3132107
Norte de Minas Gerais;3154;Itaipé;3132305
Norte de Minas Gerais;3154;Itamarandiba;3132503
Norte de Minas Gerais;3154;Itaobim;3133303
Norte de Minas Gerais;3154;Itinga;3134004
Norte de Minas Gerais;3154;Jacinto;3134707
Norte de Minas Gerais;3154;Jaíba;3135050
Norte de Minas Gerais;3154;Janaúba;3135100
Norte de Minas Gerais;3154;Januária;3135209
Norte de Minas Gerais;3154;Japonvar;3135357
Norte de Minas Gerais;3154;Jenipapo de Minas;3135456
Norte de Minas Gerais;3154;Jequitaí;3135605
Norte de Minas Gerais;3154;Jequitinhonha;3135803
Norte de Minas Gerais;3154;Joaíma;3136009
Norte de Minas Gerais;3154;Jordânia;3136504
Norte de Minas Gerais;3154;José Gonçalves de Minas;3136520
Norte de Minas Gerais;3154;Josenópolis;3136579
Norte de Minas Gerais;3154;Juramento;3136801
Norte de Minas Gerais;3154;Juvenília;3136959
Norte de Minas Gerais;3154;Ladainha;3137007
Norte de Minas Gerais;3154;Lagoa dos Patos;3137304
Norte de Minas Gerais;3154;Lassance;3138104
Norte de Minas Gerais;3154;Leme do Prado;3138351
Norte de Minas Gerais;3154;Lontra;3138658
Norte de Minas Gerais;3154;Luislândia;3138682
Norte de Minas Gerais;3154;Machacalis;3138906
Norte de Minas Gerais;3154;Malacacheta;3139201
Norte de Minas Gerais;3154;Mamonas;3139250
Norte de Minas Gerais;3154;Manga;3139300
Norte de Minas Gerais;3154;Mata Verde;3140555
Norte de Minas Gerais;3154;Matias Cardoso;3140852
Norte de Minas Gerais;3154;Mato Verde;3141009
Norte de Minas Gerais;3154;Medina;3141405
Norte de Minas Gerais;3154;Minas Novas;3141801
Norte de Minas Gerais;3154;Mirabela;3142007
Norte de Minas Gerais;3154;Miravânia;3142254
Norte de Minas Gerais;3154;Montalvânia;3142700
Norte de Minas Gerais;3154;Monte Azul;3142908
Norte de Minas Gerais;3154;Monte Formoso;3143153
Norte de Minas Gerais;3154;Montes Claros;3143302
Norte de Minas Gerais;3154;Montezuma;3143450
Norte de Minas Gerais;3154;Nanuque;3144300
Norte de Minas Gerais;3154;Natalândia;3144375
Norte de Minas Gerais;3154;Ninheira;3144656
Norte de Minas Gerais;3154;Nova Porteirinha;3145059
Norte de Minas Gerais;3154;Novo Cruzeiro;3145307
Norte de Minas Gerais;3154;Novo Oriente de Minas;3145356
Norte de Minas Gerais;3154;Novorizonte;3145372
Norte de Minas Gerais;3154;Olhos-d'Água;3145455
Norte de Minas Gerais;3154;Ouro Verde de Minas;3146206
Norte de Minas Gerais;3154;Padre Carvalho;3146255
Norte de Minas Gerais;3154;Padre Paraíso;3146305
Norte de Minas Gerais;3154;Pai Pedro;3146552
Norte de Minas Gerais;3154;Palmópolis;3146750
Norte de Minas Gerais;3154;Patis;3147956
Norte de Minas Gerais;3154;Pavão;3148509
Norte de Minas Gerais;3154;Pedra Azul;3148707
Norte de Minas Gerais;3154;Pedras de Maria da Cruz;3149150
Norte de Minas Gerais;3154;Pintópolis;3150570
Norte de Minas Gerais;3154;Pirapora;3151206
Norte de Minas Gerais;3154;Ponto Chique;3152131
Norte de Minas Gerais;3154;Ponto dos Volantes;3152170
Norte de Minas Gerais;3154;Porteirinha;3152204
Norte de Minas Gerais;3154;Poté;3152402
Norte de Minas Gerais;3154;Presidente Kubitschek;3153301
Norte de Minas Gerais;3154;Riachinho;3154457
Norte de Minas Gerais;3154;Riacho dos Machados;3154507
Norte de Minas Gerais;3154;Rio do Prado;3155108
Norte de Minas Gerais;3154;Rio Pardo de Minas;3155603
Norte de Minas Gerais;3154;Rubelita;3156502
Norte de Minas Gerais;3154;Rubim;3156601
Norte de Minas Gerais;3154;Salinas;3157005
Norte de Minas Gerais;3154;Salto da Divisa;3157104
Norte de Minas Gerais;3154;Santa Cruz de Salinas;3157377
Norte de Minas Gerais;3154;Santa Fé de Minas;3157609
Norte de Minas Gerais;3154;Santa Helena de Minas;3157658
Norte de Minas Gerais;3154;Santa Maria do Salto;3158102
Norte de Minas Gerais;3154;Santo Antônio do Jacinto;3160306
Norte de Minas Gerais;3154;Santo Antônio do Retiro;3160454
Norte de Minas Gerais;3154;São Francisco;3161106
Norte de Minas Gerais;3154;São João da Lagoa;3162252
Norte de Minas Gerais;3154;São João da Ponte;3162401
Norte de Minas Gerais;3154;São João das Missões;3162450
Norte de Minas Gerais;3154;São João do Pacuí;3162658
Norte de Minas Gerais;3154;São João do Paraíso;3162708
Norte de Minas Gerais;3154;São Romão;3164209
Norte de Minas Gerais;3154;Setubinha;3165552
Norte de Minas Gerais;3154;Senador Modestino Gonçalves;3165909
Norte de Minas Gerais;3154;Serra dos Aimorés;3166709
Norte de Minas Gerais;3154;Serranópolis de Minas;3166956
Norte de Minas Gerais;3154;Taiobeiras;3168002
Norte de Minas Gerais;3154;Teófilo Otoni;3168606
Norte de Minas Gerais;3154;Turmalina;3169703
Norte de Minas Gerais;3154;Ubaí;3170008
Norte de Minas Gerais;3154;Umburatiba;3170305
Norte de Minas Gerais;3154;Uruana de Minas;3170479
Norte de Minas Gerais;3154;Urucuia;3170529
Norte de Minas Gerais;3154;Vargem Grande do Rio Pardo;3170651
Norte de Minas Gerais;3154;Várzea da Palma;3170800
Norte de Minas Gerais;3154;Varzelândia;3170909
Norte de Minas Gerais;3154;Verdelândia;3171030
Norte de Minas Gerais;3154;Veredinha;3171071
Norte de Minas Gerais;3154;Virgem da Lapa;3171600
Norte do Mato Grosso;5153;Alta Floresta;5100250
Norte do Mato Grosso;5153;Apiacás;5100805
Norte do Mato Grosso;5153;Aripuanã;5101407
Norte do Mato Grosso;5153;Brasnorte;5101902
Norte do Mato Grosso;5153;Carlinda;5102793
Norte do Mato Grosso;5153;Castanheira;5102850
Norte do Mato Grosso;5153;Cláudia;5103056
Norte do Mato Grosso;5153;Colíder;5103205
Norte do Mato Grosso;5153;Colniza;5103254
Norte do Mato Grosso;5153;Cotriguaçu;5103379
Norte do Mato Grosso;5153;Feliz Natal;5103700
Norte do Mato Grosso;5153;Guarantã do Norte;5104104
Norte do Mato Grosso;5153;Ipiranga do Norte;5104526
Norte do Mato Grosso;5153;Itanhangá;5104542
Norte do Mato Grosso;5153;Itaúba;5104559
Norte do Mato Grosso;5153;Juara;5105101
Norte do Mato Grosso;5153;Juína;5105150
Norte do Mato Grosso;5153;Juruena;5105176
Norte do Mato Grosso;5153;Lucas do Rio Verde;5105259
Norte do Mato Grosso;5153;Marcelândia;5105580
Norte do Mato Grosso;5153;Matupá;5105606
Norte do Mato Grosso;5153;Nova Bandeirantes;5106158
Norte do Mato Grosso;5153;Nova Santa Helena;5106190
Norte do Mato Grosso;5153;Nova Canaã do Norte;5106216
Norte do Mato Grosso;5153;Nova Mutum;5106224
Norte do Mato Grosso;5153;Nova Ubiratã;5106240
Norte do Mato Grosso;5153;Novo Mundo;5106265
Norte do Mato Grosso;5153;Novo Horizonte do Norte;5106273
